#  Table crwfpc2comp$wfpc2_f785lp_004.tab  Thu 08:19:10 15-May-97

# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION

      6730.0           0.           0.
      6740.0           0.           0.
      6750.0           0.           0.
      6760.0           0.           0.
      6770.0           0.           0.
      6780.0           0.           0.
      6790.0           0.           0.
      6800.0           0.           0.
      6810.0           0.           0.
      6820.0           0.           0.
      6830.0           0.           0.
      6840.0           0.           0.
      6850.0           0.           0.
      6860.0           0.           0.
      6870.0           0.           0.
      6880.0           0.           0.
      6890.0           0.           0.
      6900.0           0.           0.
      6910.0           0.           0.
      6920.0           0.           0.
      6930.0           0.           0.
      6940.0           0.           0.
      6950.0           0.           0.
      6960.0           0.           0.
      6970.0           0.           0.
      6980.0           0.           0.
      6990.0    9.3215E-7           0.
      7000.0    9.3215E-7           0.
      7010.0    9.3215E-7           0.
      7020.0    9.3215E-7           0.
      7030.0    9.3215E-7           0.
      7040.0    9.3215E-7           0.
      7050.0    9.3215E-7           0.
      7060.0    9.3215E-7           0.
      7070.0    9.3215E-7           0.
      7080.0    1.8643E-6           0.
      7090.0    1.8643E-6           0.
      7100.0    2.7965E-6           0.
      7110.0    2.7965E-6           0.
      7120.0    3.7286E-6           0.
      7130.0    3.7286E-6           0.
      7140.0    4.6608E-6           0.
      7150.0    5.5929E-6           0.
      7160.0    7.4572E-6           0.
      7170.0    9.3215E-6           0.
      7180.0    1.1186E-5           0.
      7190.0    1.3982E-5           0.
      7200.0    1.6779E-5           0.
      7210.0    2.0507E-5           0.
      7220.0    2.5168E-5           0.
      7230.0    3.1693E-5           0.
      7240.0    3.8218E-5           0.
      7250.0    4.7540E-5           0.
      7260.0    5.8726E-5           0.
      7270.0    7.3640E-5           0.
      7280.0    9.0419E-5           0.
      7290.0    1.1372E-4           0.
      7300.0    1.3889E-4           0.
      7310.0    1.7524E-4           0.
      7320.0    2.1439E-4           0.
      7330.0    2.7032E-4           0.
      7340.0    3.3091E-4           0.
      7350.0    4.1574E-4           0.
      7360.0    5.0709E-4           0.
      7370.0    6.3386E-4           0.
      7380.0    7.7182E-4           0.
      7390.0    9.6571E-4           0.
      7400.0    0.0011726           0.
      7410.0    0.0014607           0.
      7420.0    0.0017664           0.
      7430.0    0.0021859           0.
      7440.0    0.0026315           0.
      7450.0     0.003243           0.
      7460.0    0.0038824           0.
      7470.0    0.0047475           0.
      7480.0    0.0056479           0.
      7490.0    0.0068644           0.
      7500.0    0.0081135           0.
      7510.0    0.0097792           0.
      7520.0     0.011479           0.
      7530.0     0.013715           0.
      7540.0     0.015966           0.
      7550.0     0.019728           0.
      7576.0     0.020376           0.
      7578.0     0.021029           0.
      7580.0     0.021644           0.
      7582.0     0.022296           0.
      7584.0     0.023023           0.
      7586.0     0.023657           0.
      7588.0     0.024384           0.
      7590.0      0.02513           0.
      7592.0     0.025876           0.
      7594.0     0.026659           0.
      7596.0     0.027423           0.
      7598.0     0.028225           0.
      7600.0     0.029026           0.
      7602.0     0.029865           0.
      7604.0     0.030704           0.
      7606.0     0.031562           0.
      7608.0     0.032438           0.
      7610.0      0.03337           0.
      7612.0     0.034302           0.
      7614.0      0.03529           0.
      7616.0      0.03626           0.
      7618.0     0.037267           0.
      7620.0     0.038292           0.
      7622.0     0.039336           0.
      7624.0     0.040399           0.
      7626.0      0.04148           0.
      7628.0      0.04258           0.
      7630.0     0.043698           0.
      7632.0     0.044836           0.
      7634.0     0.046047           0.
      7636.0     0.047241           0.
      7638.0     0.048415           0.
      7640.0     0.049645           0.
      7642.0     0.050876           0.
      7644.0     0.052161           0.
      7646.0     0.053449           0.
      7648.0      0.05479           0.
      7650.0     0.056133           0.
      7652.0     0.057476           0.
      7654.0     0.058837           0.
      7656.0     0.060291           0.
      7658.0     0.061689           0.
      7660.0     0.063143           0.
      7662.0     0.064672           0.
      7664.0     0.066219           0.
      7666.0     0.067766           0.
      7668.0     0.069388           0.
      7670.0      0.07101           0.
      7672.0      0.07267           0.
      7674.0     0.074328           0.
      7676.0     0.075969           0.
      7678.0     0.077647           0.
      7680.0     0.079362           0.
      7682.0     0.081114           0.
      7684.0     0.082905           0.
      7686.0     0.084656           0.
      7688.0     0.086446           0.
      7690.0     0.088273           0.
      7692.0     0.090193           0.
      7694.0      0.09202           0.
      7696.0     0.093961           0.
      7698.0       0.0959           0.
      7700.0     0.097839           0.
      7702.0     0.099834           0.
      7704.0      0.10177           0.
      7706.0      0.10377           0.
      7708.0      0.10578           0.
      7710.0      0.10785           0.
      7712.0      0.11001           0.
      7714.0      0.11214           0.
      7716.0      0.11428           0.
      7718.0      0.11643           0.
      7720.0      0.11868           0.
      7722.0       0.1209           0.
      7724.0      0.12312           0.
      7726.0      0.12545           0.
      7728.0      0.12776           0.
      7730.0      0.13005           0.
      7732.0       0.1324           0.
      7734.0      0.13483           0.
      7736.0      0.13721           0.
      7738.0      0.13954           0.
      7740.0      0.14195           0.
      7742.0      0.14433           0.
      7744.0       0.1468           0.
      7746.0       0.1492           0.
      7748.0       0.1517           0.
      7750.0      0.15412           0.
      7752.0      0.15658           0.
      7754.0      0.15914           0.
      7756.0      0.16162           0.
      7758.0      0.16415           0.
      7760.0      0.16676           0.
      7762.0      0.16939           0.
      7764.0      0.17208           0.
      7766.0      0.17465           0.
      7768.0      0.17726           0.
      7770.0      0.17991           0.
      7772.0      0.18257           0.
      7774.0      0.18533           0.
      7776.0      0.18805           0.
      7778.0      0.19087           0.
      7780.0      0.19366           0.
      7782.0      0.19639           0.
      7784.0      0.19924           0.
      7786.0      0.20194           0.
      7788.0      0.20479           0.
      7790.0      0.20768           0.
      7792.0      0.21054           0.
      7794.0      0.21346           0.
      7796.0      0.21618           0.
      7798.0      0.21906           0.
      7800.0      0.22198           0.
      7802.0      0.22476           0.
      7804.0      0.22771           0.
      7806.0       0.2306           0.
      7808.0      0.23341           0.
      7810.0      0.23626           0.
      7812.0      0.23925           0.
      7814.0      0.24225           0.
      7816.0      0.24523           0.
      7818.0      0.24812           0.
      7820.0      0.25097           0.
      7822.0      0.25388           0.
      7824.0      0.25688           0.
      7826.0      0.25985           0.
      7828.0      0.26285           0.
      7830.0      0.26592           0.
      7832.0        0.269           0.
      7834.0      0.27206           0.
      7836.0       0.2751           0.
      7838.0      0.27808           0.
      7840.0      0.28112           0.
      7842.0      0.28427           0.
      7844.0      0.28735           0.
      7846.0      0.29053           0.
      7848.0      0.29346           0.
      7850.0       0.2965           0.
      7852.0      0.29941           0.
      7854.0      0.30245           0.
      7856.0      0.30545           0.
      7858.0      0.30849           0.
      7860.0       0.3116           0.
      7862.0      0.31464           0.
      7864.0      0.31775           0.
      7866.0      0.32077           0.
      7868.0      0.32377           0.
      7870.0      0.32681           0.
      7872.0      0.32966           0.
      7874.0      0.33276           0.
      7876.0      0.33585           0.
      7878.0      0.33893           0.
      7880.0      0.34195           0.
      7882.0      0.34493           0.
      7884.0      0.34794           0.
      7886.0      0.35112           0.
      7888.0      0.35411           0.
      7890.0       0.3572           0.
      7892.0      0.36026           0.
      7894.0      0.36339           0.
      7896.0      0.36645           0.
      7898.0      0.36943           0.
      7900.0      0.37243           0.
      7902.0      0.37541           0.
      7904.0      0.37832           0.
      7906.0      0.38131           0.
      7908.0      0.38425           0.
      7910.0      0.38709           0.
      7912.0      0.39007           0.
      7914.0       0.3932           0.
      7916.0       0.3962           0.
      7918.0      0.39911           0.
      7920.0      0.40222           0.
      7922.0      0.40495           0.
      7924.0      0.40802           0.
      7926.0      0.41072           0.
      7928.0       0.4136           0.
      7930.0      0.41652           0.
      7932.0      0.41934           0.
      7934.0      0.42245           0.
      7936.0       0.4253           0.
      7938.0      0.42832           0.
      7940.0      0.43116           0.
      7942.0      0.43401           0.
      7944.0      0.43696           0.
      7946.0       0.4399           0.
      7948.0      0.44253           0.
      7950.0       0.4454           0.
      7952.0      0.44818           0.
      7954.0      0.45109           0.
      7956.0      0.45398           0.
      7958.0      0.45666           0.
      7960.0       0.4595           0.
      7962.0      0.46224           0.
      7964.0      0.46505           0.
      7966.0       0.4677           0.
      7968.0      0.47051           0.
      7970.0      0.47344           0.
      7972.0      0.47616           0.
      7974.0      0.47901           0.
      7976.0      0.48153           0.
      7978.0       0.4841           0.
      7980.0      0.48673           0.
      7982.0       0.4894           0.
      7984.0      0.49192           0.
      7986.0      0.49439           0.
      7988.0      0.49708           0.
      7990.0      0.49956           0.
      7992.0      0.50226           0.
      7994.0        0.505           0.
      7996.0      0.50756           0.
      7998.0      0.51015           0.
      8000.0      0.52592           0.
      8002.0      0.52819           0.
      8004.0      0.53023           0.
      8006.0      0.53237           0.
      8008.0      0.53466           0.
      8010.0      0.53671           0.
      8012.0      0.53901           0.
      8014.0      0.54124           0.
      8016.0      0.54344           0.
      8018.0      0.54578           0.
      8020.0      0.54783           0.
      8022.0      0.54997           0.
      8024.0      0.55209           0.
      8026.0      0.55431           0.
      8028.0      0.55635           0.
      8030.0       0.5586           0.
      8032.0      0.56043           0.
      8034.0      0.56257           0.
      8036.0      0.56446           0.
      8038.0      0.56662           0.
      8040.0      0.56887           0.
      8042.0      0.57115           0.
      8044.0      0.57324           0.
      8046.0       0.5757           0.
      8048.0      0.57764           0.
      8050.0      0.57995           0.
      8052.0      0.58179           0.
      8054.0      0.58399           0.
      8056.0      0.58625           0.
      8058.0      0.58843           0.
      8060.0      0.59048           0.
      8062.0      0.59266           0.
      8064.0      0.59469           0.
      8066.0       0.5971           0.
      8068.0      0.59904           0.
      8070.0      0.60129           0.
      8072.0      0.60357           0.
      8074.0      0.60541           0.
      8076.0       0.6075           0.
      8078.0      0.60972           0.
      8080.0       0.6117           0.
      8082.0      0.61373           0.
      8084.0      0.61563           0.
      8086.0      0.61761           0.
      8088.0      0.61975           0.
      8090.0      0.62148           0.
      8092.0      0.62322           0.
      8094.0      0.62523           0.
      8096.0      0.62711           0.
      8098.0      0.62931           0.
      8100.0      0.63116           0.
      8102.0      0.63323           0.
      8104.0      0.63509           0.
      8106.0      0.63713           0.
      8108.0      0.63899           0.
      8110.0        0.641           0.
      8112.0      0.64264           0.
      8114.0      0.64456           0.
      8116.0      0.64639           0.
      8118.0      0.64824           0.
      8120.0      0.65016           0.
      8122.0      0.65189           0.
      8124.0      0.65359           0.
      8126.0      0.65521           0.
      8128.0      0.65676           0.
      8130.0      0.65849           0.
      8132.0      0.66043           0.
      8134.0      0.66226           0.
      8136.0      0.66421           0.
      8138.0      0.66597           0.
      8140.0      0.66766           0.
      8142.0      0.66927           0.
      8144.0      0.67085           0.
      8146.0      0.67234           0.
      8148.0      0.67395           0.
      8150.0      0.67553           0.
      8152.0      0.67756           0.
      8154.0      0.67911           0.
      8156.0      0.68077           0.
      8158.0      0.68241           0.
      8160.0      0.68377           0.
      8162.0      0.68502           0.
      8164.0      0.68638           0.
      8166.0      0.68769           0.
      8168.0      0.68916           0.
      8170.0       0.6908           0.
      8172.0      0.69237           0.
      8174.0      0.69423           0.
      8176.0      0.69557           0.
      8178.0       0.6969           0.
      8180.0      0.69831           0.
      8182.0      0.69986           0.
      8184.0      0.70139           0.
      8186.0      0.70241           0.
      8188.0      0.70394           0.
      8190.0      0.70532           0.
      8192.0      0.70683           0.
      8194.0      0.70834           0.
      8196.0      0.70952           0.
      8198.0      0.71092           0.
      8200.0       0.7119           0.
      8202.0        0.713           0.
      8204.0       0.7144           0.
      8206.0      0.71571           0.
      8208.0      0.71701           0.
      8210.0       0.7183           0.
      8212.0       0.7197           0.
      8214.0      0.72108           0.
      8216.0      0.72231           0.
      8218.0      0.72329           0.
      8220.0      0.72454           0.
      8222.0      0.72568           0.
      8224.0      0.72704           0.
      8226.0       0.7281           0.
      8228.0      0.72926           0.
      8230.0      0.73029           0.
      8232.0      0.73111           0.
      8234.0      0.73196           0.
      8236.0      0.73321           0.
      8238.0      0.73405           0.
      8240.0       0.7353           0.
      8242.0      0.73647           0.
      8244.0      0.73767           0.
      8246.0      0.73866           0.
      8248.0       0.7397           0.
      8250.0      0.74065           0.
      8252.0      0.74181           0.
      8254.0      0.74311           0.
      8256.0      0.74412           0.
      8258.0      0.74531           0.
      8260.0      0.74609           0.
      8262.0      0.74721           0.
      8264.0      0.74788           0.
      8266.0      0.74885           0.
      8268.0      0.75003           0.
      8270.0      0.75139           0.
      8272.0      0.75268           0.
      8274.0      0.75391           0.
      8276.0      0.75478           0.
      8278.0      0.75584           0.
      8280.0      0.75653           0.
      8282.0      0.75743           0.
      8284.0      0.75832           0.
      8286.0      0.75941           0.
      8288.0      0.76051           0.
      8290.0      0.76153           0.
      8292.0      0.76231           0.
      8294.0      0.76313           0.
      8296.0      0.76394           0.
      8298.0      0.76476           0.
      8300.0      0.76601           0.
      8302.0      0.76735           0.
      8304.0      0.76835           0.
      8306.0      0.76951           0.
      8308.0      0.77011           0.
      8310.0      0.77108           0.
      8312.0      0.77175           0.
      8314.0      0.77247           0.
      8316.0      0.77329           0.
      8318.0      0.77445           0.
      8320.0      0.77555           0.
      8322.0      0.77648           0.
      8324.0      0.77732           0.
      8326.0      0.77788           0.
      8328.0      0.77857           0.
      8330.0       0.7792           0.
      8332.0      0.78019           0.
      8334.0      0.78139           0.
      8336.0      0.78234           0.
      8338.0      0.78329           0.
      8340.0      0.78418           0.
      8342.0      0.78497           0.
      8344.0      0.78569           0.
      8346.0      0.78631           0.
      8348.0      0.78709           0.
      8350.0      0.78772           0.
      8352.0      0.78856           0.
      8354.0      0.78927           0.
      8356.0      0.79005           0.
      8358.0      0.79093           0.
      8360.0      0.79168           0.
      8362.0      0.79222           0.
      8364.0      0.79293           0.
      8366.0      0.79382           0.
      8368.0      0.79479           0.
      8370.0       0.7955           0.
      8372.0      0.79647           0.
      8374.0      0.79712           0.
      8376.0      0.79785           0.
      8378.0      0.79852           0.
      8380.0      0.79923           0.
      8382.0      0.79995           0.
      8384.0      0.80051           0.
      8386.0      0.80113           0.
      8388.0      0.80186           0.
      8390.0      0.80266           0.
      8392.0      0.80331           0.
      8394.0      0.80393           0.
      8396.0      0.80462           0.
      8398.0      0.80547           0.
      8400.0      0.80618           0.
      8402.0      0.80734           0.
      8404.0      0.80758           0.
      8406.0      0.80821           0.
      8408.0       0.8087           0.
      8410.0      0.80907           0.
      8412.0      0.80969           0.
      8414.0      0.81006           0.
      8416.0      0.81069           0.
      8418.0      0.81144           0.
      8420.0       0.8119           0.
      8422.0      0.81256           0.
      8424.0        0.813           0.
      8426.0      0.81382           0.
      8428.0      0.81464           0.
      8430.0      0.81535           0.
      8432.0      0.81606           0.
      8434.0      0.81681           0.
      8436.0      0.81699           0.
      8438.0      0.81761           0.
      8440.0      0.81794           0.
      8442.0      0.81845           0.
      8444.0      0.81897           0.
      8446.0      0.81944           0.
      8448.0       0.8199           0.
      8450.0      0.82037           0.
      8452.0      0.82083           0.
      8454.0      0.82154           0.
      8456.0      0.82201           0.
      8458.0      0.82257           0.
      8460.0      0.82311           0.
      8462.0      0.82395           0.
      8464.0      0.82456           0.
      8466.0      0.82525           0.
      8468.0      0.82555           0.
      8470.0      0.82628           0.
      8472.0      0.82661           0.
      8474.0      0.82686           0.
      8476.0      0.82719           0.
      8478.0      0.82764           0.
      8480.0      0.82859           0.
      8482.0      0.82921           0.
      8484.0      0.82978           0.
      8486.0      0.83031           0.
      8488.0      0.83077           0.
      8490.0      0.83113           0.
      8492.0      0.83157           0.
      8494.0      0.83236           0.
      8496.0       0.8331           0.
      8498.0      0.83357           0.
      8500.0       0.8339           0.
      8502.0       0.8342           0.
      8504.0      0.83415           0.
      8506.0      0.83439           0.
      8508.0       0.8347           0.
      8510.0      0.83569           0.
      8512.0      0.83629           0.
      8514.0      0.83681           0.
      8516.0      0.83741           0.
      8518.0      0.83782           0.
